mutantIndex;mutantType;copyingTime;mutationTime;buildingTime;isEqu;isDup;dupID;itCompiles
1;32;30;0;0;0;0;-1;0
1;32;0;13;144;0;0;-1;0
2;36;19;0;0;0;0;-1;0
2;36;0;2;149;0;0;-1;0
3;17;19;0;0;0;0;-1;0
3;17;0;3;174;0;0;-1;0
4;22;17;0;0;0;0;-1;0
4;22;0;1;149;0;0;-1;0
5;38;15;0;0;0;0;-1;0
5;38;0;3;138;0;0;-1;0
6;4;16;0;0;0;0;-1;0
6;4;0;15;149;0;0;-1;0
7;31;15;0;0;0;0;-1;0
7;31;0;17;128;0;0;-1;0
8;24;15;0;0;0;0;-1;0
8;24;0;10;128;0;0;-1;0
9;23;14;0;0;0;0;-1;0
9;23;0;13;128;0;0;-1;0
10;27;14;0;0;0;0;-1;0
10;27;0;13;134;0;0;-1;0
11;26;16;0;0;0;0;-1;0
11;26;0;13;140;0;0;-1;0
12;8;16;0;0;0;0;-1;0
12;8;0;2;138;0;0;-1;0
13;25;15;0;0;0;0;-1;0
13;25;0;9;146;0;0;-1;0
14;29;15;0;0;0;0;-1;0
14;29;0;13;129;0;0;-1;0
15;33;14;0;0;0;0;-1;0
15;33;0;2;129;0;0;-1;0
16;3;15;0;0;0;0;-1;0
16;3;0;1;128;0;0;-1;0
17;2;14;0;0;0;0;-1;0
17;2;0;13;128;0;0;-1;0
18;1;14;0;0;0;0;-1;0
18;1;0;1;128;0;0;-1;0
19;6;14;0;0;0;0;-1;0
19;6;0;13;135;0;0;-1;0
20;5;14;0;0;0;0;-1;0
20;5;0;1;128;0;0;-1;0
21;10;14;0;0;0;0;-1;0
21;10;0;2;127;0;0;-1;0
22;9;14;0;0;0;0;-1;0
22;9;0;1;128;0;0;-1;0
23;7;14;0;0;0;0;-1;0
23;7;0;13;131;0;0;-1;0
24;32;14;0;0;0;0;-1;0
24;32;0;2;-1;1;0;0;0
25;32;15;0;0;0;0;-1;0
25;32;0;2;127;0;0;-1;0
26;32;14;0;0;0;0;-1;0
26;32;0;1;133;0;0;-1;0
27;32;14;0;0;0;0;-1;0
27;32;0;2;134;0;0;-1;0
28;32;14;0;0;0;0;-1;0
28;32;0;7;136;0;0;-1;0
29;32;26;0;0;0;0;-1;0
29;32;0;8;135;0;0;-1;0
30;36;14;0;0;0;0;-1;0
30;36;0;1;-1;1;0;0;0
31;36;15;0;0;0;0;-1;0
31;36;0;12;136;0;0;-1;0
32;36;15;0;0;0;0;-1;0
32;36;0;1;141;0;0;-1;0
33;36;13;0;0;0;0;-1;0
33;36;0;0;128;0;0;-1;0
34;36;13;0;0;0;0;-1;0
34;36;0;1;128;0;0;-1;0
35;36;13;0;0;0;0;-1;0
35;36;0;1;128;0;0;-1;0
36;36;13;0;0;0;0;-1;0
36;36;0;1;127;0;0;-1;0
37;36;13;0;0;0;0;-1;0
37;36;0;1;127;0;0;-1;0
38;36;14;0;0;0;0;-1;0
38;36;0;1;127;0;0;-1;0
39;36;13;0;0;0;0;-1;0
39;36;0;0;127;0;0;-1;0
40;36;13;0;0;0;0;-1;0
40;36;0;0;127;0;0;-1;0
41;36;13;0;0;0;0;-1;0
41;36;0;0;127;0;0;-1;0
42;36;12;0;0;0;0;-1;0
42;36;0;0;127;0;0;-1;0
43;36;13;0;0;0;0;-1;0
43;36;0;0;127;0;0;-1;0
44;36;12;0;0;0;0;-1;0
44;36;0;1;127;0;0;-1;0
45;36;13;0;0;0;0;-1;0
45;36;0;0;138;0;0;-1;0
46;36;12;0;0;0;0;-1;0
46;36;0;0;127;0;0;-1;0
47;36;12;0;0;0;0;-1;0
47;36;0;1;126;0;0;-1;0
48;36;12;0;0;0;0;-1;0
48;36;0;0;127;0;0;-1;0
49;36;12;0;0;0;0;-1;0
49;36;0;1;127;0;0;-1;0
50;23;12;0;0;0;0;-1;0
50;23;0;12;-1;1;0;0;0
51;23;13;0;0;0;0;-1;0
51;23;0;11;127;0;0;-1;0
52;23;12;0;0;0;0;-1;0
52;23;0;12;127;0;0;-1;0
53;23;13;0;0;0;0;-1;0
53;23;0;1;127;0;0;-1;0
54;23;12;0;0;0;0;-1;0
54;23;0;5;127;0;0;-1;0
55;23;12;0;0;0;0;-1;0
55;23;0;5;127;0;0;-1;0
56;23;12;0;0;0;0;-1;0
56;23;0;5;127;0;0;-1;0
57;23;12;0;0;0;0;-1;0
57;23;0;4;127;0;0;-1;0
58;23;13;0;0;0;0;-1;0
58;23;0;5;128;0;0;-1;0
59;23;12;0;0;0;0;-1;0
59;23;0;2;134;0;0;-1;0
60;23;13;0;0;0;0;-1;0
60;23;0;7;136;0;0;-1;0
61;23;13;0;0;0;0;-1;0
61;23;0;7;135;0;0;-1;0
62;23;12;0;0;0;0;-1;0
62;23;0;7;135;0;0;-1;0
63;23;13;0;0;0;0;-1;0
63;23;0;8;148;0;0;-1;0
64;23;13;0;0;0;0;-1;0
64;23;0;8;134;0;0;-1;0
65;23;13;0;0;0;0;-1;0
65;23;0;7;135;0;0;-1;0
66;23;13;0;0;0;0;-1;0
66;23;0;7;144;0;0;-1;0
67;23;12;0;0;0;0;-1;0
67;23;0;7;126;0;0;-1;0
68;23;12;0;0;0;0;-1;0
68;23;0;7;127;0;0;-1;0
69;23;12;0;0;0;0;-1;0
69;23;0;6;128;0;0;-1;0
70;23;12;0;0;0;0;-1;0
70;23;0;7;127;0;0;-1;0
71;23;13;0;0;0;0;-1;0
71;23;0;6;127;0;0;-1;0
72;23;12;0;0;0;0;-1;0
72;23;0;2;126;0;0;-1;0
73;27;12;0;0;0;0;-1;0
73;27;0;11;-1;1;0;0;0
74;27;12;0;0;0;0;-1;0
74;27;0;11;127;0;0;-1;0
75;27;12;0;0;0;0;-1;0
75;27;0;11;127;0;0;-1;0
76;27;12;0;0;0;0;-1;0
76;27;0;10;128;0;0;-1;0
77;27;12;0;0;0;0;-1;0
77;27;0;11;127;0;0;-1;0
78;27;12;0;0;0;0;-1;0
78;27;0;11;127;0;0;-1;0
79;27;12;0;0;0;0;-1;0
79;27;0;11;128;0;0;-1;0
80;27;12;0;0;0;0;-1;0
80;27;0;11;130;0;0;-1;0
81;27;23;0;0;0;0;-1;0
81;27;0;15;127;0;0;-1;0
82;27;12;0;0;0;0;-1;0
82;27;0;11;127;0;0;-1;0
83;27;12;0;0;0;0;-1;0
83;27;0;1;128;0;0;-1;0
84;27;12;0;0;0;0;-1;0
84;27;0;2;127;0;0;-1;0
85;27;12;0;0;0;0;-1;0
85;27;0;1;127;0;0;-1;0
86;27;12;0;0;0;0;-1;0
86;27;0;2;142;0;0;-1;0
87;27;12;0;0;0;0;-1;0
87;27;0;2;128;0;0;-1;0
88;27;12;0;0;0;0;-1;0
88;27;0;2;128;0;0;-1;0
89;27;11;0;0;0;0;-1;0
89;27;0;2;135;0;0;-1;0
90;27;12;0;0;0;0;-1;0
90;27;0;2;126;0;0;-1;0
91;27;12;0;0;0;0;-1;0
91;27;0;2;127;0;0;-1;0
92;27;12;0;0;0;0;-1;0
92;27;0;2;127;0;0;-1;0
93;27;12;0;0;0;0;-1;0
93;27;0;2;127;0;0;-1;0
