mutantIndex;mutantType;copyingTime;mutationTime;buildingTime;isEqu;isDup;dupID;itCompiles
1;1;26;0;0;0;0;-1;0
1;1;0;1;262;0;0;-1;0
2;1;17;0;0;0;0;-1;0
2;1;0;0;123;0;0;-1;0
3;1;15;0;0;0;0;-1;0
3;1;0;0;120;0;0;-1;0
4;1;14;0;0;0;0;-1;0
4;1;0;1;95;0;0;-1;0
5;5;14;0;0;0;0;-1;0
5;5;0;11;91;0;0;-1;0
6;5;12;0;0;0;0;-1;0
6;5;0;0;96;0;0;-1;0
7;5;13;0;0;0;0;-1;0
7;5;0;0;101;0;0;-1;0
8;2;13;0;0;0;0;-1;0
8;2;0;1;-1;1;0;0;0
9;2;12;0;0;0;0;-1;0
9;2;0;1;88;0;0;-1;0
10;2;11;0;0;0;0;-1;0
10;2;0;3;88;0;0;-1;0
11;2;12;0;0;0;0;-1;0
11;2;0;2;97;0;0;-1;0
12;2;11;0;0;0;0;-1;0
12;2;0;2;-1;1;0;0;0
13;2;15;0;0;0;0;-1;0
13;2;0;2;-1;1;0;0;0
14;2;12;0;0;0;0;-1;0
14;2;0;4;89;0;0;-1;0
15;2;11;0;0;0;0;-1;0
15;2;0;1;88;0;0;-1;0
16;2;11;0;0;0;0;-1;0
16;2;0;4;92;0;0;-1;0
17;2;12;0;0;0;0;-1;0
17;2;0;3;95;0;0;-1;0
18;2;12;0;0;0;0;-1;0
18;2;0;2;94;0;0;-1;0
19;31;11;0;0;0;0;-1;0
19;31;0;3;94;0;0;-1;0
20;31;12;0;0;0;0;-1;0
20;31;0;1;101;0;0;-1;0
21;31;11;0;0;0;0;-1;0
21;31;0;1;88;0;0;-1;0
22;31;10;0;0;0;0;-1;0
22;31;0;1;87;0;0;-1;0
23;31;11;0;0;0;0;-1;0
23;31;0;1;88;0;0;-1;0
24;31;11;0;0;0;0;-1;0
24;31;0;1;87;0;0;-1;0
25;31;11;0;0;0;0;-1;0
25;31;0;4;87;0;0;-1;0
26;31;11;0;0;0;0;-1;0
26;31;0;4;88;0;0;-1;0
27;31;11;0;0;0;0;-1;0
27;31;0;0;88;0;0;-1;0
28;31;10;0;0;0;0;-1;0
28;31;0;0;95;0;0;-1;0
29;31;10;0;0;0;0;-1;0
29;31;0;1;88;0;0;-1;0
30;37;10;0;0;0;0;-1;0
30;37;0;5;88;0;0;-1;0
31;37;11;0;0;0;0;-1;0
31;37;0;4;88;0;0;-1;0
32;37;11;0;0;0;0;-1;0
32;37;0;5;87;0;0;-1;0
33;38;11;0;0;0;0;-1;0
33;38;0;4;87;0;0;-1;0
34;38;11;0;0;0;0;-1;0
34;38;0;1;87;0;0;-1;0
35;38;11;0;0;0;0;-1;0
35;38;0;1;88;0;0;-1;0
36;38;11;0;0;0;0;-1;0
36;38;0;4;87;0;0;-1;0
37;26;11;0;0;0;0;-1;0
37;26;0;1;91;0;0;-1;0
38;26;11;0;0;0;0;-1;0
38;26;0;0;92;0;0;-1;0
39;26;14;0;0;0;0;-1;0
39;26;0;1;95;0;0;-1;0
40;26;11;0;0;0;0;-1;0
40;26;0;2;99;0;0;-1;0
41;26;11;0;0;0;0;-1;0
41;26;0;1;97;0;0;-1;0
42;26;11;0;0;0;0;-1;0
42;26;0;0;96;0;0;-1;0
43;32;11;0;0;0;0;-1;0
43;32;0;2;94;0;0;-1;0
44;32;11;0;0;0;0;-1;0
44;32;0;1;96;0;0;-1;0
45;32;10;0;0;0;0;-1;0
45;32;0;1;103;0;0;-1;0
46;10;10;0;0;0;0;-1;0
46;10;0;3;88;0;0;-1;0
47;10;10;0;0;0;0;-1;0
47;10;0;1;88;0;0;-1;0
48;10;12;0;0;0;0;-1;0
48;10;0;1;87;0;0;-1;0
49;10;10;0;0;0;0;-1;0
49;10;0;1;90;0;0;-1;0
50;10;10;0;0;0;0;-1;0
50;10;0;1;87;0;0;-1;0
51;10;10;0;0;0;0;-1;0
51;10;0;1;87;0;0;-1;0
52;10;10;0;0;0;0;-1;0
52;10;0;1;88;0;0;-1;0
53;10;11;0;0;0;0;-1;0
53;10;0;0;89;0;0;-1;0
54;10;10;0;0;0;0;-1;0
54;10;0;1;89;0;0;-1;0
55;10;11;0;0;0;0;-1;0
55;10;0;1;87;0;0;-1;0
56;10;11;0;0;0;0;-1;0
56;10;0;0;87;0;0;-1;0
57;10;10;0;0;0;0;-1;0
57;10;0;1;89;0;0;-1;0
58;10;9;0;0;0;0;-1;0
58;10;0;1;87;0;0;-1;0
59;10;10;0;0;0;0;-1;0
59;10;0;0;89;0;0;-1;0
60;10;10;0;0;0;0;-1;0
60;10;0;1;87;0;0;-1;0
61;10;10;0;0;0;0;-1;0
61;10;0;1;87;0;0;-1;0
62;10;10;0;0;0;0;-1;0
62;10;0;1;88;0;0;-1;0
63;10;10;0;0;0;0;-1;0
63;10;0;1;99;0;0;-1;0
64;10;9;0;0;0;0;-1;0
64;10;0;1;89;0;0;-1;0
65;10;10;0;0;0;0;-1;0
65;10;0;0;88;0;0;-1;0
66;10;10;0;0;0;0;-1;0
66;10;0;0;88;0;0;-1;0
67;10;9;0;0;0;0;-1;0
67;10;0;1;87;0;0;-1;0
68;10;10;0;0;0;0;-1;0
68;10;0;1;87;0;0;-1;0
69;10;9;0;0;0;0;-1;0
69;10;0;0;89;0;0;-1;0
70;10;10;0;0;0;0;-1;0
70;10;0;0;89;0;0;-1;0
71;10;9;0;0;0;0;-1;0
71;10;0;1;87;0;0;-1;0
72;10;10;0;0;0;0;-1;0
72;10;0;0;88;0;0;-1;0
